itemId,title,phase,recommendedUploadAction,target,reason,estimatedBytes,format,blocker
approved-publication:source-doc-02158-e2011-population-change-and-average-annual-rates-2011-to-2016,E2011 - Population Change and Average Annual Rates 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02159-e2013-population-density-and-area-size-2011-to-2016,E2013 - Population Density and Area Size 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02160-e2014-population-density-and-area-size-2016,E2014 - Population Density and Area Size 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02161-e2015-population-per-member-of-dail-eireann-2011-to-2016,E2015 - Population per Member of Dáil Éireann 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02162-e2016-population-and-actual-and-percentage-change-2011-to-2016,E2016 - Population and Actual and Percentage Change 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02163-e2017-population-2011-to-2016,E2017 - Population 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00150-e2018-population-and-representatives-assigned-to-each-local-electoral-area-2016,E2018 - Population and Representatives Assigned to Each Local Electoral Area 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00151-e2020-population-of-gaeltacht-electoral-divisions-2011-to-2016,E2020 - Population of Gaeltacht Electoral Divisions 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02165-e2021-population-of-inhabited-islands-off-the-coast-2011-to-2016,E2021 - Population of Inhabited Islands Off the Coast 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02166-e2022-population-2011-to-2016,E2022 - Population 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02167-e2023-population-2011-to-2016,E2023 - Population 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02168-e2024-rated-and-present-in-the-state-whose-usual-residence-was-outside-the-state,E2024 - Population Enumerated and Present in the State whose Usual Residence was Outside the State 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02169-e2025-ident-and-present-in-the-state-but-not-enumerated-at-their-usual-residence,E2025 - Population Usually Resident and Present in the State but not Enumerated at their Usual Residence 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
