rowNumber,title,provider,category,formats,decisionBucket,finalBucket,rightsStatus,licenseTitle,currentProviderUrl,bestMatchScore,roiGroup,targetIds,recommendedDecision,caveat
640,"Marinas, Harbours and Slipways in Causeway Coast and Glens Borough Council",Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,,hold-rights-provider-unresolved,unknown,,,,,database-map:designated-aonb; browse-feature:lgd-2012; browse-source:map-source:designated-aonb,Hold until a public provider URL and explicit open rights statement are available.,
641,Mercury Potential Project,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/marinas-harbours-and-slipways-in-causeway-coast-and-glens-borough-council1,0.40,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:designated-aonb; browse-feature:lgd-2012; browse-source:map-source:designated-aonb,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
642,Mid Ulster Council Entertainment Venues,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mercury-potential-project,0.40,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:ni-livestock-poultry; database-map:ni-livestock-porcine; database-map:ni-livestock-caprine,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
643,Mid Ulster Council Main Offices,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-entertainment-venues1,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
644,Mid Ulster Council Old Burial Grounds,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-main-offices1,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
645,Mid Ulster Council Parks Services Facilities,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-old-burial-grounds2,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
646,Mid Ulster Council Properties,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-parks-services-facilities2,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
647,Mid Ulster Council Public Rights of Way,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-properties2,0.43,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
648,Mid Ulster Council Tourism Locations,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-public-rights-of-way1,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
649,Mid Ulster District Council ECharging Points,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-council-tourism-locations2,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
650,Mid Ulster District Council ECharging Points,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/mid-ulster-district-council-echarging-points2,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:habitat-wetland-grouped; database-map:habitat-grassland-grouped; database-map:habitat-woodland-grouped,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
652,Mining Leases,Open Data NI,spatial,GDB|GEOJSON|GEOPACKAGE|KMZ,,hold-rights-provider-unresolved,unknown,,,,,database-map:ni-mining-leases; browse-source:map-source:ni-mining-leases; browse-map:ni-mining-leases,Hold until a public provider URL and explicit open rights statement are available.,
655,NIEA - Authorised waste sites (treatment & storage),Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,probable-variant-or-source-enrichment,review-open-data-ni-boundary-statistical-family,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/net-shoreline-movement2,0.45,"6. Environment, water, geology, protected sites, habitat and marine datasets",browse-map:ni-livestock-poultry; browse-map:ni-livestock-porcine; browse-map:ni-livestock-ovine,Review as Open Data NI boundary/statistical source-family evidence.,"Northern Ireland boundary, statistical, transport, and environmental rows should be split by family before applying."
658,Northern Ireland Local Management Areas,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/northern-ireland-land-classification,0.44,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:ni-livestock-poultry; database-map:ni-livestock-porcine; database-map:ni-livestock-caprine,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
659,Northern Ireland Marine Protected Areas (MPAs),Open Data NI,spatial,GML|SHP,probable-variant-or-source-enrichment,review-open-data-ni-boundary-statistical-family,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/northern-ireland-local-management-areas,0.56,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:niea-local-management-areas; browse-source:map-source:niea-local-management-areas; browse-map:niea-local-management-areas,Review as Open Data NI boundary/statistical source-family evidence.,"Northern Ireland boundary, statistical, transport, and environmental rows should be split by family before applying."
661,Northern Ireland Railways NIR Bridges,Open Data NI,spatial,CSV|GEOJSON,,hold-rights-provider-unresolved,unknown,,,,,database-map:translink-rail-bridges; database-map:railways-network; browse-source:map-source:railways-network,Hold until a public provider URL and explicit open rights statement are available.,
667,Northern Ireland Transitional Waters 2009-2015,Open Data NI,spatial,GML|SHP,,hold-rights-provider-unresolved,unknown,,,,,database-map:niea-transitional-water-bodies; browse-source:map-source:niea-transitional-water-bodies; browse-map:niea-transitional-water-bodies,Hold until a public provider URL and explicit open rights statement are available.,
668,Parks and Gardens CCGBC,Open Data NI,spatial,GML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/norther,0.38,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:niea-transitional-water-bodies; browse-source:map-source:niea-transitional-water-bodies; browse-map:niea-transitional-water-bodies,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
669,Places to Visit in Causeway Coast and Glens,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/parks-and-gardens-ccgbc1,0.40,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:designated-aonb; browse-feature:lgd-2012; browse-source:map-source:designated-aonb,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
670,Play Areas - CCGBC,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,hold-low-confidence-variant-review,hold-low-confidence-variant-review,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/places-to-visit-in-causeway-coast-and-glens1,0.44,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:designated-aonb; browse-feature:lgd-2012; browse-source:map-source:designated-aonb,Hold. Evidence is too weak for public source/provenance enrichment without row-level confirmation.,"Low match confidence means this may be a neighbouring topic, variant, or false positive."
671,Pollution Incidents 2011 to 2024,Open Data NI,spatial,CSV|GEOJSON|HTML|JSON|KML|SHP,probable-variant-or-source-enrichment,review-open-data-ni-boundary-statistical-family,standard-open-licence-confirmed,UK Open Government Licence (OGL),https://admin.opendatani.gov.uk/dataset/play-areas-ccgbc1,0.50,"6. Environment, water, geology, protected sites, habitat and marine datasets",database-map:designated-aonb; browse-source:map-source:designated-aonb; browse-map:designated-aonb,Review as Open Data NI boundary/statistical source-family evidence.,"Northern Ireland boundary, statistical, transport, and environmental rows should be split by family before applying."
